6, 4.22816, -8.77903, -1.19531, -0.266093, 0.667724, 0.202097, -0.0330634, 0.0335498, 0.0219468
10, 4.22823, -8.8272, -1.17678, -0.266682, 0.65246, 0.187622, -0.0284074, 0.0236415, 0.0245648
14, 4.2136, -8.86059, -1.17989, -0.266187, 0.651194, 0.18711, -0.0215587, 0.0136851, 0.0202373
17, 4.21366, -8.87917, -1.19259, -0.264217, 0.652425, 0.196614, -0.024185, 0.00817874, 0.0221
21, 4.21366, -8.89024, -1.17425, -0.265319, 0.652918, 0.197727, -0.025882, 0.0194333, 0.0272163
25, 4.20264, -8.87919, -1.19961, -0.264849, 0.65295, 0.196845, -0.0251939, 0.0226554, 0.0234915
29, 4.18047, -8.84573, -1.17726, -0.26753, 0.653577, 0.188761, -0.0183852, 0.027249, 0.0269692
32, 4.19155, -8.86429, -1.17929, -0.267346, 0.653241, 0.189937, -0.0220144, 0.036722, 0.0216581
36, 4.18599, -8.84574, -1.18106, -0.26548, 0.652252, 0.194194, -0.0230447, 0.0340726, 0.02353
40, 4.16019, -8.82712, -1.16037, -0.264648, 0.651874, 0.195538, -0.028387, 0.0275354, 0.0163275
44, 4.184, -8.79925, -1.14102, -0.264817, 0.65295, 0.194766, -0.0288171, 0.0258545, 0.0203211
48, 4.18037, -8.82336, -1.14081, -0.267348, 0.652189, 0.192521, -0.0298841, 0.0170328, 0.0205645
51, 4.17477, -8.78625, -1.13719, -0.26672, 0.653989, 0.189727, -0.028992, 0.00655035, 0.024545
55, 4.20973, -8.76786, -1.18208, -0.268423, 0.654839, 0.191722, -0.0374176, 0.0234747, 0.0294258
59, 4.15465, -8.78647, -1.2098, -0.268295, 0.654832, 0.191729, -0.0311679, 0.0239671, 0.0315738
63, 4.24688, -8.91639, -1.22618, -0.268405, 0.654814, 0.192113, -0.027523, 0.0241264, 0.0256166
66, 4.21372, -8.8904, -1.22179, -0.26578, 0.651313, 0.19312, -0.0265541, 0.0260366, 0.0138795
70, 4.18786, -8.83843, -1.21406, -0.264064, 0.648758, 0.193959, -0.0368746, 0.0279328, 0.0369288
74, 4.12894, -8.79206, -1.22006, -0.267009, 0.654257, 0.191796, -0.0399469, 0.0231018, 0.0428438
78, 4.19519, -8.84206, -1.18864, -0.266987, 0.654606, 0.192324, -0.039895, 0.0126791, 0.0441026
81, 4.21158, -8.77158, -1.18577, -0.266711, 0.653175, 0.192576, -0.0245561, 0.0212077, 0.0373888
84, 4.23925, -8.79763, -1.20831, -0.264085, 0.650558, 0.193728, -0.0265516, 0.0228716, 0.0331086
89, 4.23198, -8.8255, -1.22626, -0.265592, 0.651351, 0.194432, -0.0368158, 0.0255112, 0.0304844
92, 4.23201, -8.84402, -1.21885, -0.266679, 0.652752, 0.193221, -0.0275225, 0.0253948, 0.0355254
95, 4.20627, -8.86064, -1.19615, -0.265351, 0.65098, 0.19405, -0.0197638, 0.0187149, 0.0346848
99, 4.21717, -8.7865, -1.21327, -0.26544, 0.651734, 0.192237, -0.0264272, 0.0118511, 0.0378993
