6, 0.00912353, -9.85448, -0.0737987, -0.0468633, 0.754553, 0.147135, -0.0088322, 0.0140509, 0.0289607
10, -0.012946, -9.9006, 0.00198364, -0.0547558, 0.758626, 0.133117, -0.0136174, 0.0150742, 0.0295161
14, 0.0625208, -9.91005, -0.0456628, -0.0564147, 0.758217, 0.130655, -0.0131424, 0.0156152, 0.009966
17, -0.0275829, -9.90444, -0.0433238, -0.0470237, 0.743093, 0.139598, -0.0140906, 0.0181168, 0.014037
21, -0.0312984, -9.90805, -0.0102954, -0.0477897, 0.743758, 0.139825, -0.0187604, 0.0241875, 0.0188824
25, -0.0386558, -9.90065, -0.0192821, -0.0467503, 0.745098, 0.140172, -0.021893, 0.0204563, 0.0220956
29, -0.0238555, -9.9304, -0.0396324, -0.054499, 0.755005, 0.135427, -0.0132731, 0.0298104, 0.022083
33, -0.0423079, -9.91363, -0.0172915, -0.0534949, 0.754738, 0.134828, -0.0170276, 0.0266795, 0.0226318
36, -0.0405081, -9.88586, -0.0321082, -0.0487848, 0.747368, 0.138256, -0.0175438, 0.0185919, 0.0242159
40, -0.060805, -9.8783, 0.00861286, -0.0490607, 0.745876, 0.137691, -0.0191641, 0.0183326, 0.00658904
44, -0.0570973, -9.87468, -0.0189301, -0.0492808, 0.746857, 0.138611, -0.0193003, 0.0277998, 0.00180857
48, -0.0203335, -9.88391, 0.000264146, -0.0517669, 0.753566, 0.135828, -0.0213692, 0.0220032, 0.00444783
51, -0.059008, -9.84683, -0.00987959, -0.0520081, 0.752536, 0.136057, -0.0253416, 0.0195994, 0.0157074
55, -0.0111205, -9.85258, -0.0623057, -0.0504033, 0.750089, 0.137028, -0.0306906, 0.026825, 0.0333673
59, 0.0109511, -9.86368, -0.0518582, -0.051766, 0.749488, 0.135365, -0.0333132, 0.0254607, 0.0352292
63, 0.0202612, -9.91379, -0.0591611, -0.0515235, 0.750261, 0.135131, -0.0427194, 0.0376675, 0.0334203
66, -0.0110662, -9.90438, -0.0218165, -0.0506834, 0.749495, 0.136477, -0.0356502, 0.0313785, 0.0280444
70, 0.0109153, -9.8636, -0.0262591, -0.049792, 0.748277, 0.138866, -0.0442077, 0.0242803, 0.0301849
74, -0.0755389, -9.84501, -0.0240822, -0.0507212, 0.7484, 0.13554, -0.0351342, 0.0204895, 0.0376737
78, -0.00553968, -9.91179, -0.018267, -0.0509709, 0.749166, 0.1358, -0.0221076, 0.0274157, 0.0319873
81, -0.0242341, -9.81141, 0.0493655, -0.0522915, 0.750036, 0.135212, -0.0241819, 0.0272987, 0.036019
85, -0.0167066, -9.83396, -0.0403123, -0.0500836, 0.750119, 0.138357, -0.0351998, 0.0350615, 0.035016
89, -0.00564804, -9.85617, -0.0258618, -0.0487861, 0.747625, 0.138261, -0.025251, 0.0428764, 0.0347262
93, 0.0128114, -9.88219, -0.0390134, -0.0530199, 0.750479, 0.138972, -0.0233507, 0.0400075, 0.0264128
96, -0.0313387, -9.89873, 0.00428587, -0.0484819, 0.747039, 0.139185, -0.0185254, 0.0343475, 0.0261291
100, -0.016679, -9.84694, -0.0402468, -0.0502345, 0.749519, 0.137814, -0.0105184, 0.0195779, 0.0263232
104, -0.0534998, -9.82651, -0.0357265, -0.0512022, 0.748632, 0.1363, -0.0212798, 0.0161928, 0.0261074
108, 0.0274382, -9.83771, -0.048767, -0.0490764, 0.749253, 0.134999, -0.0353292, 0.0229619, 0.0226602
110, -0.0461065, -9.83398, -0.0523389, -0.0499036, 0.749916, 0.131164, -0.0375362, 0.0178407, 0.0210906
115, -0.0114518, -9.71155, -0.0410748, -0.0489321, 0.750161, 0.124419, -0.0333894, 0.0231186, 0.0355178
119, -0.0551816, -9.87855, -0.0683293, -0.048792, 0.753197, 0.116757, -0.030894, 0.0133034, 0.0531273
122, 0.0182888, -9.8618, -0.0429182, -0.0496095, 0.750577, 0.109986, -0.0305214, 0.00589479, 0.0396977
126, 0.0827912, -9.90278, -0.0901158, -0.0482504, 0.751948, 0.111662, -0.0463479, 0.0180253, 0.0301351
129, 0.0679713, -9.86745, -0.064308, -0.0475704, 0.749957, 0.112192, -0.0417726, 0.0159401, 0.0311908
133, -0.0792444, -9.80065, -0.0717514, -0.0494967, 0.752759, 0.1099, -0.0286663, 0.0217533, 0.0392689
137, 0.078947, -9.83042, -0.0812416, -0.0505149, 0.75347, 0.107494, -0.0270341, 0.0289761, 0.0477475
141, -0.0034983, -9.96024, -0.0893837, -0.0470036, 0.753769, 0.108234, -0.0312195, 0.0175245, 0.0322578
144, 0.0347558, -9.82287, -0.045378, -0.0487461, 0.752752, 0.109421, -0.0306819, 0.0158714, 0.0172729
148, 0.00366188, -9.88228, -0.0698564, -0.0473419, 0.753722, 0.10926, -0.039407, 0.0105722, 0.0295966
152, 0.00905615, -9.86355, -0.0115827, -0.0489636, 0.753305, 0.104836, -0.0277311, 0.0187925, 0.0424019
156, 0.0276071, -9.94331, -0.00800642, -0.0472471, 0.754612, 0.103128, -0.0271107, 0.0280893, 0.0258375
159, -0.0130217, -9.87828, 0.0219849, -0.0496392, 0.755672, 0.104443, -0.025056, 0.0219335, 0.0242343
163, -0.0995452, -9.81523, 0.00565214, -0.0491832, 0.75284, 0.108349, -0.0278962, 0.0329663, 0.0197917
167, -0.0262515, -9.69287, -0.00421181, -0.0489321, 0.753134, 0.105489, -0.0304172, 0.0327208, 0.0446308
171, 0.0239676, -9.95262, -0.0206626, -0.0491249, 0.753653, 0.101428, -0.0214152, 0.0241805, 0.053871
174, 0.0238518, -9.90067, -0.0172676, -0.0483124, 0.754836, 0.102414, -0.0245162, 0.0305006, 0.0322577
178, -0.0314463, -9.83388, -0.0179837, -0.0486179, 0.754319, 0.106837, -0.0321466, 0.0147225, 0.0218516
182, -0.00569579, -9.85053, -0.000290757, -0.0497323, 0.751934, 0.104766, -0.0374133, 0.0156514, 0.0247961
186, 0.0331296, -9.92486, -0.041158, -0.0485165, 0.753756, 0.10343, -0.0365317, 0.0163785, 0.0172852
189, 0.00373736, -9.94521, -0.0274826, -0.0466093, 0.75115, 0.102583, -0.0304418, 0.013385, 0.0143264
193, -0.0315072, -9.80052, -0.0254662, -0.0483985, 0.753467, 0.10592, -0.0318214, 0.014638, 0.00688697
197, -0.038836, -9.80057, -0.043558, -0.0490947, 0.753696, 0.104834, -0.0192471, 0.0181103, 0.0314468
201, 0.00367088, -9.90445, -0.0423166, -0.0486556, 0.753309, 0.100403, -0.0234366, 0.0133694, 0.0332833
205, -0.060623, -9.92301, -0.0533318, -0.0482266, 0.75234, 0.101198, -0.0228044, 0.0169284, 0.0098062
208, -0.0387582, -9.81551, -0.0763963, -0.0493661, 0.753855, 0.104559, -0.0319448, 0.034235, 0.0104295
212, -0.0240177, -9.83036, -0.0767079, -0.0493612, 0.752829, 0.104542, -0.0367451, 0.0440708, 0.028108
216, 0.0275899, -9.88974, -0.077761, -0.0472595, 0.753397, 0.0999649, -0.0414458, 0.0444677, 0.0312987
220, 0.0128768, -9.88418, -0.0828882, -0.0480458, 0.755746, 0.0999582, -0.0262298, 0.0323891, 0.0205237
