0.27229, -3.94132, -0.00000, 0.39998, 0.03080, -2.07143, -5.12030, -1.10073, -0.18911, -0.02440, 0.01983
0.28025, -3.79640, -0.00000, 0.40022, 0.03344, -2.01763, -4.94992, -1.07383, -0.17995, 0.00000, 0.01983
0.28843, -3.81045, -0.00000, 0.40043, 0.03549, -2.06247, -4.83334, -1.07383, -0.15708, -0.00153, 0.00610
0.29640, -3.77666, -0.00000, 0.40069, 0.03453, -1.97504, -4.86025, -1.06486, -0.14793, -0.02440, 0.01525
0.30455, -3.38700, -0.00000, 0.40096, 0.03265, -1.95710, -5.16513, -1.10521, -0.18453, -0.01220, 0.01830
0.31243, -2.79422, -0.00000, 0.40125, 0.03311, -1.69481, -5.32878, -1.10970, -0.17233, -0.02135, 0.00000
0.32058, -2.57305, -0.00000, 0.40158, 0.03663, -1.51546, -5.10909, -1.16126, -0.15098, -0.02440, 0.00000
0.32858, -2.95668, -0.00000, 0.40189, 0.04033, -1.71274, -4.62710, -1.19489, -0.18606, -0.01068, 0.01525
0.33659, -3.29421, -0.00000, 0.40220, 0.03988, -2.10506, -4.37377, -1.15902, -0.18148, -0.01983, 0.00610
0.34456, -3.51773, -0.00000, 0.40250, 0.03601, -2.34045, -4.72350, -1.08728, -0.18453, -0.01983, 0.01983
0.35258, -3.01891, -0.00000, 0.40277, 0.03383, -2.22836, -5.26601, -1.09849, -0.19063, -0.01525, 0.00610
0.36071, -2.78103, -0.00000, 0.40308, 0.03849, -1.85622, -5.19876, -1.25990, -0.16470, -0.03050, 0.01068
0.36871, -2.96071, -0.00000, 0.40340, 0.04299, -1.84277, -4.66072, -1.00209, -0.16470, -0.01373, 0.00915
0.37674, -3.12627, -0.00000, 0.40377, 0.04368, -2.10058, -4.23926, -0.98640, -0.16470, -0.01525, 0.01373
0.38471, -3.39721, -0.00000, 0.40410, 0.03703, -2.48841, -4.53518, -1.08952, -0.16775, -0.02288, 0.01220
0.39286, -2.95796, -0.00000, 0.40436, 0.03506, -2.14093, -5.28171, -1.18143, -0.14945, -0.02745, 0.01373
0.40086, -2.34174, -0.00000, 0.40465, 0.03804, -1.49529, -5.38035, -1.12763, -0.17690, -0.01525, 0.01068
0.40885, -2.50199, -0.00000, 0.40499, 0.04384, -1.43476, -4.87818, -1.20161, -0.17538, -0.02135, 0.01373
0.41699, -2.86364, -0.00000, 0.40539, 0.04526, -2.29561, -4.37377, -1.15677, -0.15098, -0.02898, 0.01068
0.42498, -3.02052, -0.00000, 0.40572, 0.03965, -2.63861, -4.73695, -0.99536, -0.15555, -0.00915, 0.01220
0.43314, -2.55621, -0.00000, 0.40598, 0.03762, -2.28441, -5.40276, -1.28232, -0.14030, -0.01220, 0.01068
0.44115, -1.97532, -0.00000, 0.40629, 0.04328, -1.41907, -5.33999, -1.08055, -0.16928, -0.03813, 0.02440
0.44898, -2.21113, -0.00000, 0.40671, 0.04867, -1.78672, -4.62934, -1.01330, -0.19216, -0.01068, 0.01373
0.45712, -2.45894, -0.00000, 0.40713, 0.04551, -2.70138, -4.32669, -1.00209, -0.18300, -0.01525, 0.01525
0.46510, -2.63421, -0.00000, 0.40742, 0.03987, -2.64534, -5.05528, -1.40113, -0.21351, -0.00763, 0.01373
0.47315, -2.06213, -0.00000, 0.40770, 0.04443, -1.62980, -5.39155, -1.15677, -0.14488, -0.04118, 0.01678
0.48115, -1.97081, -0.00000, 0.40809, 0.05013, -0.77791, -4.87594, -1.03796, -0.14640, -0.01830, 0.00458
0.48915, -2.21412, -0.00000, 0.40851, 0.04817, -1.40113, -4.28634, -1.01106, -0.17385, -0.01983, 0.01068
0.49730, -2.39581, -0.00000, 0.40885, 0.04063, -1.75982, -4.79523, -1.16350, -0.14640, -0.03050, 0.02288
0.50512, -1.95818, -0.00000, 0.40914, 0.04060, -0.88103, -5.34896, -1.33612, -0.18453, -0.02135, 0.00305
0.51329, -1.59261, -0.00000, 0.40946, 0.04638, 0.21970, -5.06649, -1.02675, -0.16623, -0.03203, 0.02745
0.52127, -1.71666, -0.00000, 0.40986, 0.04772, -0.34300, -4.46120, -0.89897, -0.17538, -0.01678, 0.02745
0.52926, -2.13319, -0.00000, 0.41023, 0.04228, -0.93932, -4.47914, -1.17023, -0.17690, -0.01678, 0.03050
0.53745, -1.88112, -0.00000, 0.41053, 0.03860, -0.75101, -5.11581, -1.19713, -0.14335, -0.01983, 0.02135
0.54543, -1.69329, -0.00000, 0.41087, 0.04414, -0.03811, -5.04183, -1.16574, -0.15098, -0.02135, 0.00458
0.55343, -1.70168, -0.00000, 0.41126, 0.04781, -0.34524, -4.20788, -0.79136, -0.16013, -0.02745, -0.00610
0.56146, -1.91942, -0.00000, 0.41162, 0.04334, -1.15229, -3.90523, -0.94604, -0.13573, -0.01678, 0.02593
0.56943, -2.26662, -0.00000, 0.41190, 0.03705, -1.32267, -4.58899, -1.08279, -0.15250, -0.02593, 0.00763
0.57758, -1.92645, -0.00000, 0.41216, 0.03701, -0.65237, -5.07994, -1.07607, -0.17385, -0.02593, -0.01068
0.58539, -2.06221, -0.00000, 0.41247, 0.04143, -0.47975, -4.72125, -1.05365, -0.14640, -0.01830, 0.01373
0.59358, -2.32539, -0.00000, 0.41282, 0.04201, -0.94380, -4.14062, -1.02002, -0.15708, -0.02593, -0.00153
0.60159, -2.58871, -0.00000, 0.41311, 0.03707, -1.13436, -4.30428, -1.01554, -0.14945, -0.02593, 0.02745
0.60958, -2.32544, -0.00000, 0.41337, 0.03278, -0.60977, -4.95216, -0.99985, -0.16775, -0.02440, 0.01525
0.61754, -1.74409, -0.00000, 0.41364, 0.03322, -0.04708, -5.17634, -0.97743, -0.15403, -0.01525, 0.00915
0.62571, -1.71771, -0.00000, 0.41395, 0.03606, -0.53803, -4.82662, -1.01330, -0.14640, -0.01830, 0.01678
0.63400, -1.96884, -0.00000, 0.41427, 0.03731, -1.02002, -4.32894, -0.95725, -0.15250, -0.02288, 0.02440
0.64187, -2.23334, -0.00000, 0.41450, 0.03426, -1.08728, -4.38722, -0.98191, -0.14793, -0.02440, 0.02288
0.64984, -2.11375, -0.00000, 0.41476, 0.03168, -0.53579, -4.82886, -0.95725, -0.17538, -0.01525, 0.00610
0.65786, -1.81846, -0.00000, 0.41507, 0.03149, -0.18831, -4.94992, -0.94604, -0.16470, -0.02135, 0.01373
0.66585, -1.88921, -0.00000, 0.41538, 0.03190, -0.67030, -4.69659, -0.93932, -0.15250, -0.03813, -0.00153
0.67367, -2.12894, -0.00000, 0.41565, 0.03243, -1.02675, -4.44999, -0.94604, -0.13878, -0.01068, 0.01220
0.68187, -2.29818, -0.00000, 0.41578, 0.03210, -0.75101, -4.55312, -0.90569, -0.13268, -0.03965, 0.01525
0.68999, -2.17323, -0.00000, 0.41599, 0.02953, -0.20849, -4.78627, -0.91242, -0.16470, -0.00610, 0.01373
0.69799, -1.75983, -0.00000, 0.41627, 0.02920, -0.29368, -5.01045, -0.90569, -0.18300, -0.01678, 0.00915
0.70601, -1.52678, -0.00000, 0.41657, 0.02838, -0.74204, -4.89611, -0.88103, -0.14793, -0.03355, 0.02898
0.71401, -1.49617, -0.00000, 0.41684, 0.02852, -1.02899, -4.76385, -0.88327, -0.16470, -0.02898, 0.00000
0.72198, -1.54869, -0.00000, 0.41700, 0.02911, -0.82050, -4.68987, -0.87431, -0.14488, -0.01220, 0.01678
0.72998, -1.64770, -0.00000, 0.41722, 0.03007, -0.35645, -4.63158, -0.86758, -0.15708, -0.02745, 0.01983
0.73811, -1.82465, -0.00000, 0.41747, 0.03148, -0.47975, -4.52397, -0.87206, -0.17233, -0.01373, 0.01373
0.74629, -1.99898, -0.00000, 0.41776, 0.03043, -0.94380, -4.29531, -0.84965, -0.14793, -0.01678, 0.03050
0.75418, -2.13769, -0.00000, 0.41804, 0.02697, -0.79808, -4.35808, -0.83395, -0.13878, -0.01830, 0.02440
0.76212, -2.11609, -0.00000, 0.41820, 0.02322, -0.50441, -4.67418, -0.84068, -0.15708, -0.01678, 0.01220
0.77014, -1.62868, -0.00000, 0.41838, 0.02153, -0.10088, -4.99027, -0.81378, -0.15708, -0.00763, 0.01373
0.77812, -0.61657, -0.00000, 0.41848, 0.02716, -0.04484, -5.40949, -0.80929, -0.14488, -0.01983, 0.00000
0.78627, -0.38908, -0.00000, 0.41867, 0.02514, -0.42370, -4.88266, -0.81154, -0.16623, -0.01373, 0.00305
0.79427, -0.53087, -0.00000, 0.41890, 0.02812, -0.79360, -4.63606, -0.81378, -0.15860, -0.01983, 0.00610
0.80226, -0.74366, -0.00000, 0.41915, 0.02785, -0.60977, -4.29307, -0.80929, -0.15098, -0.00763, 0.01983
0.81030, -0.88383, -0.00000, 0.41937, 0.02451, -0.11882, -4.36032, -0.78463, -0.14335, -0.02288, -0.00763
0.81826, -0.89121, -0.00000, 0.41956, 0.02063, -0.16589, -4.68090, -0.81154, -0.17233, -0.01678, 0.00763
0.82631, -0.34495, -0.00000, 0.41972, 0.01773, -0.51113, -5.08891, -0.78015, -0.14640, -0.01068, 0.02440
0.83446, 0.50334, -0.00000, 0.41985, 0.01708, -0.87206, -5.33327, -0.75101, -0.16165, -0.02288, 0.00763
0.84239, 1.24715, -0.00000, 0.41999, 0.01955, -0.67927, -5.27722, -0.73531, -0.16470, -0.02135, -0.00305
0.85046, 1.40479, -0.00000, 0.42017, 0.02308, -0.63443, -4.88042, -0.74652, -0.13268, -0.01983, 0.00000
0.85826, 1.15597, -0.00000, 0.42036, 0.02499, -0.47751, -4.41861, -0.72186, -0.15860, -0.00915, -0.01068
0.86639, 0.93089, -0.00000, 0.42056, 0.02367, -0.47078, -4.23254, -0.71290, -0.14030, -0.01525, -0.00458
0.87458, 0.72119, -0.00000, 0.42070, 0.02027, -0.17710, -4.42758, -0.72186, -0.17690, -0.02135, 0.00000
0.88244, 0.82070, -0.00000, 0.42085, 0.01711, 0.00448, -4.75936, -0.71290, -0.16165, -0.03203, 0.01068
0.89044, 1.21670, -0.00000, 0.42100, 0.01542, -0.28023, -5.00596, -0.72410, -0.16623, -0.02135, 0.00153
0.89858, 1.65346, -0.00000, 0.42116, 0.01519, -0.39904, -5.08667, -0.75549, -0.15250, -0.01830, 0.00763
0.90655, 1.91232, -0.00000, 0.42129, 0.01535, -0.38111, -4.99027, -0.78015, -0.16318, -0.01373, -0.00763
0.91471, 1.94838, -0.00000, 0.42144, 0.01609, -0.49544, -4.85576, -0.79136, -0.17538, -0.00458, 0.01525
0.92271, 1.80316, -0.00000, 0.42157, 0.01639, -0.53355, -4.69211, -0.75773, -0.14183, -0.02288, 0.00305
0.93070, 1.52731, -0.00000, 0.42167, 0.01753, -0.37438, -4.58674, -0.75773, -0.15098, -0.02745, 0.02440
0.93872, 1.26430, -0.00000, 0.42181, 0.01772, -0.23539, -4.45672, -0.72186, -0.14640, -0.01830, -0.00763
0.94669, 1.03136, -0.00000, 0.42192, 0.01735, -0.17038, -4.40740, -0.70393, -0.17233, -0.01220, 0.00915
0.95475, 0.86618, -0.00000, 0.42206, 0.01710, -0.08071, -4.36481, -0.65909, -0.16318, -0.01373, 0.00000
0.96284, 0.58857, -0.00000, 0.42221, 0.01464, -0.08071, -4.33566, -0.77342, -0.17233, -0.00610, 0.00458
0.97084, 0.27765, -0.00000, 0.42232, 0.01314, -0.07398, -4.42533, -0.82499, -0.14945, -0.00915, 0.00458
0.97886, 0.10587, -0.00000, 0.42246, 0.01155, -0.37887, -4.47017, -0.69272, -0.15403, -0.02288, 0.00458
0.98686, 0.14468, -0.00000, 0.42255, 0.01122, -0.61201, -4.60244, -0.56718, -0.14183, -0.03050, 0.01373
0.99485, 0.16556, -0.00000, 0.42268, 0.00820, -0.66806, -4.58674, -0.56718, -0.12200, -0.01525, 0.00915
1.00302, 0.48955, -0.00000, 0.42274, 0.00777, -0.53803, -4.81093, -0.54476, -0.12810, -0.02745, 0.00458
1.01090, 1.05716, -0.00000, 0.42278, 0.00559, -0.28023, -5.00148, -0.49992, -0.15555, -0.01830, 0.01068
1.01901, 1.91258, -0.00000, 0.42280, 0.00377, -0.11209, -5.23463, -0.51337, -0.14640, -0.02135, 0.00305
1.02701, 3.07296, -0.00000, 0.42282, 0.00309, -0.07846, -5.50589, -0.53803, -0.14793, -0.01373, 0.00915
1.03514, 4.38275, -0.00000, 0.42284, 0.00150, 0.26453, -5.72110, -0.64340, -0.15098, -0.03965, 0.01830
1.04318, 5.55997, -0.00000, 0.42287, 0.00414, 0.15917, -5.77042, -0.75101, -0.14030, -0.01373, -0.00153
1.05100, 6.56050, -0.00000, 0.42287, 0.00511, -0.14348, -5.69644, -0.73307, -0.16470, -0.03050, 0.00153
1.05917, 7.35814, -0.00000, 0.42291, 0.00948, 0.06053, -5.57090, -0.71290, -0.13725, -0.00458, -0.00153
1.06714, 7.79970, -0.00000, 0.42299, 0.01107, -0.53355, -5.27946, -0.59632, -0.16623, -0.03355, 0.01220
1.07533, 7.78147, -0.00000, 0.42314, 0.01287, -0.18831, -4.93647, -0.59184, -0.13573, -0.03660, 0.00000
1.08320, 7.28542, -0.00000, 0.42324, 0.01337, -0.58287, -4.59795, -0.60081, -0.15403, -0.02745, 0.00305
1.09132, 6.76220, -0.00000, 0.42311, 0.01347, -0.26005, -4.35808, -0.58287, -0.13725, -0.02898, 0.01068
1.09933, 6.30443, -0.00000, 0.42346, 0.01171, -0.08743, -4.20564, -0.56494, -0.14488, -0.01983, -0.00763
1.10732, 5.85805, -0.00000, 0.42355, 0.01055, -0.36542, -4.19443, -0.55149, -0.14488, -0.00305, 0.00763
1.11533, 5.47062, -0.00000, 0.42360, 0.00818, 0.18607, -4.21012, -0.50665, -0.16318, -0.02135, -0.00763
1.12331, 5.10528, -0.00000, 0.42366, 0.00754, 0.22642, -4.24375, -0.50665, -0.16013, -0.01830, 0.00763
1.13130, 4.73424, -0.00000, 0.42370, 0.00600, -0.38335, -4.23478, -0.48423, -0.17690, -0.00610, -0.00153
1.13945, 4.38483, -0.00000, 0.42374, 0.00427, -0.33627, -4.26841, -0.50665, -0.15555, -0.01068, 0.01983
1.14747, 4.07766, -0.00000, 0.42376, 0.00344, 0.03363, -4.28858, -0.50217, -0.17080, -0.00458, 0.00305
1.15547, 3.80542, -0.00000, 0.42378, 0.00282, 0.21970, -4.25271, -0.47078, -0.14488, -0.02135, -0.00763
1.16350, 3.55027, -0.00000, 0.42379, 0.00183, 0.30264, -4.21460, -0.45285, -0.14488, -0.02440, 0.00763
1.17147, 3.31581, -0.00000, 0.42379, 0.00110, 0.37662, -4.23702, -0.45285, -0.17233, -0.02898, -0.00458
1.17961, 3.09504, -0.00000, 0.42379, 0.00079, 0.48647, -4.20115, -0.45285, -0.15250, -0.00763, 0.01678
1.18761, 2.84948, -0.00000, 0.42379, 0.00061, -0.43267, -4.39619, -0.61874, -0.15860, -0.01983, -0.00305
1.19560, 2.64496, -0.00000, 0.42380, 0.00051, -0.65013, -4.68314, -0.59184, -0.16928, -0.02593, -0.00610
1.20360, 2.64715, -0.00000, 0.42382, 0.00309, -1.19264, -4.92302, -0.58735, -0.15098, -0.01678, -0.00153
1.21160, 2.53166, -0.00000, 0.42385, 0.00443, -1.46614, -4.87145, -0.61874, -0.16470, -0.01983, 0.00915
1.21961, 2.70345, -0.00000, 0.42391, 0.00884, -1.62980, -5.05752, -0.57615, -0.14945, -0.00915, 0.00610
1.22771, 2.62982, -0.00000, 0.42399, 0.01002, -1.84949, -4.89611, -0.58511, -0.17995, -0.04270, 0.00153
1.23588, 2.75348, -0.00000, 0.42415, 0.01058, -1.73965, -5.02838, -0.56494, -0.15555, -0.02440, 0.00458
1.24373, 3.22834, -0.00000, 0.42424, 0.01209, -1.58272, -5.29740, -0.54028, -0.15250, -0.03965, 0.01373
1.25190, 3.96593, -0.00000, 0.42434, 0.01377, -1.88088, -5.52831, -0.56718, -0.15555, -0.01068, 0.00763
1.25989, 4.94620, -0.00000, 0.42442, 0.01785, -1.76879, -5.74800, -0.55597, -0.17385, -0.01373, 0.00305
1.26789, 5.78798, -0.00000, 0.42458, 0.02262, -1.12091, -5.67178, -0.56269, -0.14335, -0.01220, -0.00915
1.27589, 6.20826, -0.00000, 0.42478, 0.02915, -1.47960, -5.41846, -0.54476, -0.13878, -0.01678, 0.01983
1.28394, 6.06073, -0.00000, 0.42501, 0.03400, -1.13436, -5.00372, -0.54924, -0.15555, -0.02898, 0.00763
1.29207, 5.72481, -0.00000, 0.42529, 0.03607, -0.83844, -4.84904, -0.54476, -0.17690, -0.01525, 0.00610
1.30007, 5.60490, -0.00000, 0.42563, 0.03606, -0.87879, -4.99475, -0.51786, -0.15555, -0.01983, 0.00763
1.30805, 5.54115, -0.00000, 0.42598, 0.03810, -1.01330, -5.03735, -0.55373, -0.17538, -0.01830, 0.00153
1.31607, 5.16759, -0.00000, 0.42633, 0.04412, -1.17247, -4.69659, -0.52234, -0.15555, -0.01525, -0.00610
1.32407, 4.79013, -0.00000, 0.42667, 0.04737, -1.62307, -4.26841, -0.52010, -0.16623, -0.01830, 0.02745
1.33207, 4.45531, -0.00000, 0.42702, 0.04339, -1.33388, -4.56433, -0.50889, -0.16928, -0.01525, 0.00305
1.34001, 4.84196, -0.00000, 0.42738, 0.04266, -1.64325, -5.33999, -0.47751, -0.15555, -0.01678, -0.00305
1.34822, 5.12056, -0.00000, 0.42776, 0.04883, -1.54909, -5.28171, -0.50441, -0.18606, -0.01678, -0.00915
1.35619, 4.76896, -0.00000, 0.42816, 0.05481, -1.30698, -4.64727, -0.47751, -0.15860, -0.01525, -0.00153
1.36417, 4.42687, -0.00000, 0.42853, 0.05183, -1.55806, -4.80420, -0.50217, -0.16470, -0.02898, 0.01068
1.37218, 5.15276, -0.00000, 0.42895, 0.05167, -1.59617, -5.60453, -0.51562, -0.15250, -0.01220, 0.02135
1.38018, 5.37626, -0.00000, 0.42943, 0.06089, -1.57599, -5.27050, -0.51562, -0.16470, -0.02593, 0.01678
1.38816, 4.99873, -0.00000, 0.42994, 0.06357, -1.57151, -4.52846, -0.53579, -0.15860, -0.01373, 0.00305
1.39632, 4.83193, -0.00000, 0.43046, 0.06143, -1.49529, -4.96337, -0.53803, -0.14183, -0.01678, 0.00763
1.40429, 4.48670, -0.00000, 0.43099, 0.07076, -1.64325, -4.69884, -0.52907, -0.14945, 0.00000, 0.00763
1.41246, 4.16602, -0.00000, 0.43154, 0.06927, -1.61635, -4.12045, -0.52458, -0.16165, -0.01068, 0.00153
1.42032, 4.20270, -0.00000, 0.43208, 0.06617, -1.58272, -5.08218, -0.51562, -0.13878, -0.01830, 0.01068
1.42847, 3.90680, -0.00000, 0.43265, 0.07490, -1.56030, -4.77730, -0.53579, -0.15555, -0.00153, -0.01068
1.43647, 3.62246, -0.00000, 0.43320, 0.06974, -1.61859, -4.72125, -0.52234, -0.17233, -0.01830, 0.00610
1.44446, 4.23865, -0.00000, 0.43378, 0.07426, -1.54461, -5.49916, -0.54924, -0.18758, -0.02135, 0.01068
1.45247, 4.01313, -0.00000, 0.43441, 0.07805, -1.43700, -4.89611, -0.53131, -0.16318, -0.02288, 0.00915
1.46045, 4.54042, -0.00000, 0.43502, 0.07655, -1.41458, -5.44536, -0.54028, -0.16470, -0.01983, 0.00305
1.46858, 4.38979, -0.00000, 0.43569, 0.08613, -1.38544, -4.97458, -0.50441, -0.15555, -0.03050, 0.01983
1.47659, 4.31032, -0.00000, 0.43637, 0.08072, -1.63204, -5.01717, -0.52234, -0.15098, -0.02288, 0.00305
1.48459, 4.43832, -0.00000, 0.43708, 0.08991, -1.63204, -5.18531, -0.56045, -0.14030, -0.00610, 0.01068
1.49262, 4.12431, -0.00000, 0.43775, 0.08696, -1.62307, -4.66297, -0.50217, -0.15403, -0.01830, 0.00610
1.50058, 4.29211, -0.00000, 0.43851, 0.09414, -1.68136, -5.20548, -0.52234, -0.16928, -0.00458, 0.00763
1.50876, 3.98664, -0.00000, 0.43925, 0.09178, -1.64773, -4.65848, -0.52458, -0.16775, -0.01373, 0.00610
1.51679, 3.95332, -0.00000, 0.44004, 0.09956, -1.58496, -5.04856, -0.53579, -0.15098, -0.00458, 0.00458
1.52481, 3.66658, -0.00000, 0.44080, 0.09421, -1.67239, -4.67866, -0.51786, -0.17995, -0.03050, 0.01525
1.53276, 4.02420, -0.00000, 0.44159, 0.10225, -1.37199, -5.31982, -0.52010, -0.16775, -0.02593, -0.00305
1.54094, 4.00002, -0.00000, 0.44237, 0.09730, -1.49529, -5.05080, -0.53579, -0.17080, 0.00305, 0.00610
1.54876, 4.48135, -0.00000, 0.44318, 0.10633, -1.40562, -5.43191, -0.52683, -0.16928, -0.00610, -0.00305
1.55691, 4.81460, -0.00000, 0.44404, 0.10335, -1.80914, -5.35344, -0.52458, -0.16470, -0.01220, 0.01373
1.56494, 4.56100, -0.00000, 0.44493, 0.11216, -1.75982, -4.93871, -0.53803, -0.16318, -0.01373, 0.01068
1.57292, 4.76179, -0.00000, 0.44585, 0.11246, -1.79345, -5.26826, -0.54476, -0.14335, 0.00153, 0.00153
1.58094, 4.42572, -0.00000, 0.44678, 0.11441, -1.87640, -4.48362, -0.53803, -0.13725, -0.02135, -0.00458
1.58892, 4.10854, -0.00000, 0.44773, 0.12192, -1.82035, -4.64055, -0.51562, -0.15708, -0.00610, 0.01525
1.59707, 3.80564, -0.00000, 0.44863, 0.11812, -1.78896, -4.63606, -0.54252, -0.14793, -0.02288, 0.00915
1.60507, 3.52965, -0.00000, 0.44958, 0.11815, -1.75758, -4.61140, -0.52458, -0.18300, -0.00915, 0.01678
1.61304, 4.03389, -0.00000, 0.45052, 0.12252, -1.84501, -5.44536, -0.52458, -0.11133, -0.01068, 0.00458
1.62117, 4.72198, -0.00000, 0.45148, 0.11843, -1.65894, -5.62022, -0.55821, -0.13115, -0.00915, 0.00305
1.62905, 4.98453, -0.00000, 0.45249, 0.12345, -1.57599, -5.33775, -0.55821, -0.12200, -0.01525, -0.01068
1.63721, 5.08317, -0.00000, 0.45355, 0.13392, -1.59841, -5.24808, -0.56045, -0.12505, -0.01525, 0.01525
1.64506, 4.91967, -0.00000, 0.45462, 0.13017, -1.56478, -5.02838, -0.53131, -0.15555, -0.02135, 0.00305
1.65320, 4.54125, -0.00000, 0.45571, 0.13045, -1.76655, -4.58226, -0.55821, -0.13115, -0.02745, -0.00305
1.66122, 4.19223, -0.00000, 0.45679, 0.13566, -1.86743, -4.91181, -0.56942, -0.14945, -0.00763, 0.00458
1.66921, 4.31987, -0.00000, 0.45788, 0.13778, -2.03781, -5.25256, -0.56718, -0.15250, 0.00305, -0.00458
1.67718, 4.40171, -0.00000, 0.45897, 0.13299, -1.95934, -5.21221, -0.56045, -0.13725, -0.02898, 0.00305
1.68536, 4.22415, -0.00000, 0.46010, 0.13689, -1.78896, -5.04856, -0.58735, -0.17385, -0.00305, 0.00000
1.69335, 3.92538, -0.00000, 0.46125, 0.14475, -1.54685, -4.97458, -0.60977, -0.19521, -0.01830, 0.00458
1.70150, 3.60661, -0.00000, 0.46242, 0.14932, -1.65446, -4.85352, -0.55373, -0.16775, -0.01830, -0.00915
1.70932, 3.35559, -0.00000, 0.46357, 0.14472, -2.05126, -4.97682, -0.59184, -0.14945, -0.02440, 0.00000
1.71750, 3.38750, -0.00000, 0.46467, 0.14332, -2.01315, -5.18082, -0.59856, -0.15708, -0.01068, 0.01525
1.72547, 3.50510, -0.00000, 0.46585, 0.14733, -1.89657, -5.25256, -0.60529, -0.17995, -0.03050, 0.00458
