6, 0.0386371, -9.84917, -0.151397, -0.0465805, 0.750641, 0.149965, -0.0365902, 0.0241737, 0.0338963
10, 0.0202858, -9.87508, -0.136155, -0.0546776, 0.75508, 0.13437, -0.0251937, 0.0139803, 0.020465
14, -0.0275278, -9.88242, -0.116576, -0.0554673, 0.754205, 0.136664, -0.0160397, 0.00751586, 0.0215046
17, 0.0277841, -9.9234, -0.165361, -0.047233, 0.74168, 0.145975, -0.0180859, 0.017277, 0.0236496
21, 0.0241068, -9.9437, -0.134077, -0.0468454, 0.740386, 0.145845, -0.0233166, 0.0155836, 0.0191168
25, 0.00579003, -9.96785, -0.146272, -0.0468638, 0.741686, 0.145605, -0.0299233, 0.0261266, 0.0215877
29, 0.0150068, -9.97898, -0.146457, -0.0533061, 0.751167, 0.138443, -0.0273553, 0.0197635, 0.0266306
32, 0.00579259, -9.96785, -0.1481, -0.0539032, 0.752535, 0.139609, -0.0209789, 0.0156828, 0.0161772
36, -0.0163475, -9.94736, -0.123853, -0.048358, 0.744152, 0.144248, -0.0200723, 0.0202561, 0.0108547
40, -0.0936015, -9.94172, -0.107224, -0.0471852, 0.743314, 0.144435, -0.0228987, 0.0100217, 0.00686657
44, -0.0311959, -9.90828, -0.0834356, -0.0492552, 0.743933, 0.144322, -0.025782, 0.0148372, 0.000711285
47, -0.0403219, -9.93611, -0.0885392, -0.0515108, 0.748757, 0.140735, -0.0237537, 0.00641307, 0.0054914
51, -0.0312617, -9.8786, -0.0817569, -0.0522798, 0.750062, 0.140973, -0.0282656, 0.0133191, -0.000884764
55, -0.00190036, -9.83418, -0.110182, -0.0518226, 0.747059, 0.139378, -0.0215783, 0.0177548, 0.0250216
59, 0.0275711, -9.85462, -0.118166, -0.051438, 0.747638, 0.14216, -0.0223291, 0.0122557, 0.0354133
63, 0.0645245, -9.94919, -0.104027, -0.0519507, 0.745535, 0.139213, -0.0337358, 0.0258881, 0.0287829
66, 0.0275771, -9.88971, -0.0686185, -0.051799, 0.747282, 0.139907, -0.0281223, 0.0147483, 0.0295537
70, -0.0790858, -9.88222, -0.0603686, -0.0493503, 0.744573, 0.142363, -0.0237397, 0.00691731, 0.0242273
74, -0.0295241, -9.85991, -0.0380146, -0.0520379, 0.74574, 0.140128, -0.0224675, 0.0197003, 0.0477553
78, 0.0090027, -9.82652, -0.030055, -0.0500177, 0.747863, 0.1395, -0.0247791, 0.0231864, 0.0341248
