0.000000, 3575.0000000000, -378.0000000000, 0.0000000000
0.008000, 3575.0000000000, -378.0000000000, 0.0000000000
0.016000, 3575.0000000000, -378.0000000000, 0.0000000000
0.024000, 3575.0000000000, -378.0000000000, 0.0000000000
0.032000, 3575.0000000000, -378.0000000000, 0.0000000000
0.040000, 3575.0000000000, -378.0000000000, 0.0000000000
0.048000, 3575.0000000000, -353.0000000000, 0.0000000000
0.056000, 3575.0000000000, -353.0000000000, 0.0000000000
0.064000, 3575.0000000000, -353.0000000000, 0.0000000000
0.072000, 3575.0000000000, -353.0000000000, 0.0000000000
0.080000, 3575.0000000000, -353.0000000000, 0.0000000000
0.088000, 3575.0000000000, -353.0000000000, 0.0000000000
0.096000, 3575.0000000000, -328.0000000000, 0.0000000000
0.104000, 3575.0000000000, -328.0000000000, 0.0000000000
0.112000, 3575.0000000000, -328.0000000000, 0.0000000000
0.120000, 3575.0000000000, -328.0000000000, 0.0000000000
0.128000, 3575.0000000000, -328.0000000000, 0.0000000000
0.136000, 3575.0000000000, -303.0000000000, 0.0000000000
0.144000, 3575.0000000000, -303.0000000000, 0.0000000000
0.152000, 3575.0000000000, -253.0000000000, 0.0000000000
0.160000, 3575.0000000000, -178.0000000000, 0.0000000000
0.168000, 3575.0000000000, -78.0000000000, 0.0000000000
0.176000, 3575.0000000000, -3.0000000000, 0.0000000000
0.184000, 3575.0000000000, 47.0000000000, 0.0000000000
0.192000, 3575.0000000000, 122.0000000000, 0.0000000000
0.200000, 3575.0000000000, 197.0000000000, 0.0000000000
0.208000, 3575.0000000000, 297.0000000000, 0.0000000000
0.216000, 3575.0000000000, 422.0000000000, 0.0000000000
0.224000, 3575.0000000000, -539.0000000000, 0.0000000000
0.232000, 3575.0000000000, -389.0000000000, 0.0000000000
0.240000, 3575.0000000000, -239.0000000000, 0.0000000000
0.248000, 3575.0000000000, -64.0000000000, 0.0000000000
0.256000, 3575.0000000000, 61.0000000000, 0.0000000000
0.264000, 3575.0000000000, 136.0000000000, 0.0000000000
0.272000, 3575.0000000000, 211.0000000000, 0.0000000000
0.280000, 3575.0000000000, 236.0000000000, 0.0000000000
0.288000, 3575.0000000000, 261.0000000000, 0.0000000000
0.296000, 3575.0000000000, 261.0000000000, 0.0000000000
0.304000, 3575.0000000000, 261.0000000000, 0.0000000000
0.312000, 3575.0000000000, 286.0000000000, 0.0000000000
0.320000, 3575.0000000000, 286.0000000000, 0.0000000000
0.328000, 3575.0000000000, 286.0000000000, 0.0000000000
0.336000, 3575.0000000000, 286.0000000000, 0.0000000000
0.344000, 3575.0000000000, 286.0000000000, 0.0000000000
0.352000, 3575.0000000000, 286.0000000000, 0.0000000000
0.360000, 3575.0000000000, 286.0000000000, 0.0000000000
0.368000, 3575.0000000000, 286.0000000000, 0.0000000000
0.376000, 3575.0000000000, 286.0000000000, 0.0000000000
0.384000, 3575.0000000000, 286.0000000000, 0.0000000000
0.392000, 3575.0000000000, 286.0000000000, 0.0000000000
0.400000, 3575.0000000000, 286.0000000000, 0.0000000000
0.408000, 3575.0000000000, 286.0000000000, 0.0000000000
0.416000, 3575.0000000000, 286.0000000000, 0.0000000000
0.424000, 3575.0000000000, 286.0000000000, 0.0000000000
0.432000, 3575.0000000000, 286.0000000000, 0.0000000000
0.440000, 3575.0000000000, 286.0000000000, 0.0000000000
0.448000, 3575.0000000000, 286.0000000000, 0.0000000000
0.456000, 3575.0000000000, 286.0000000000, 0.0000000000
0.464000, 3575.0000000000, 286.0000000000, 0.0000000000
0.472000, 3575.0000000000, 286.0000000000, 0.0000000000
0.480000, 3575.0000000000, 286.0000000000, 0.0000000000
0.488000, 3575.0000000000, 286.0000000000, 0.0000000000
0.496000, 3575.0000000000, 286.0000000000, 0.0000000000
0.504000, 3575.0000000000, 286.0000000000, 0.0000000000
0.512000, 3575.0000000000, 286.0000000000, 0.0000000000
0.520000, 3575.0000000000, 286.0000000000, 0.0000000000
