6, 4.21969, -8.82191, -1.18629, -0.25955, 0.678895, 0.200897, -0.0280041, 0.00930942, 0.0263676
10, 4.21614, -8.86648, -1.20608, -0.257341, 0.662097, 0.184165, -0.0277476, 0.0181721, 0.0247891
14, 4.18482, -8.86632, -1.15956, -0.25707, 0.661562, 0.184555, -0.0275812, 0.00764768, 0.0306494
17, 4.19962, -8.88499, -1.19641, -0.256577, 0.664355, 0.195726, -0.0264311, 0.00627561, 0.0242194
21, 4.19587, -8.88114, -1.15246, -0.256189, 0.665559, 0.196151, -0.0261946, 0.0169559, 0.0226461
25, 4.20322, -8.87743, -1.15267, -0.256316, 0.665814, 0.196148, -0.0204344, 0.0106285, 0.0356985
29, 4.20702, -8.8814, -1.23319, -0.259425, 0.66556, 0.18831, -0.0158237, 0.00539575, 0.0375413
32, 4.16268, -8.84583, -1.13531, -0.259258, 0.665044, 0.186398, -0.025684, 0.00452031, 0.0317142
36, 4.16271, -8.84035, -1.15911, -0.257308, 0.665395, 0.193533, -0.0252242, 0.0102996, 0.0290604
40, 4.09281, -8.82361, -1.1537, -0.256824, 0.66428, 0.193032, -0.0177759, 0.0142959, 0.0269473
44, 4.13131, -8.79571, -1.12378, -0.258065, 0.666056, 0.193499, -0.0168399, 0.0292026, 0.0221576
47, 4.11487, -8.82917, -1.14877, -0.257313, 0.6647, 0.190587, -0.015481, 0.0292119, 0.0221604
51, 4.14971, -8.79575, -1.1334, -0.257936, 0.664973, 0.190683, -0.0146374, 0.0229194, 0.024259
55, 4.18091, -8.77166, -1.13434, -0.258839, 0.667525, 0.190418, -0.0296462, 0.0249025, 0.0253748
59, 4.2105, -8.82929, -1.17505, -0.259609, 0.666348, 0.189843, -0.0275544, 0.0192793, 0.0402984
63, 4.19596, -8.90348, -1.1816, -0.260081, 0.667198, 0.190595, -0.0333309, 0.0285312, 0.0427541
66, 4.18486, -8.86641, -1.18881, -0.256313, 0.664159, 0.190509, -0.0264252, 0.0161427, 0.0416324
70, 4.1903, -8.83118, -1.18913, -0.25658, 0.663287, 0.192775, -0.0362892, 0.0209521, 0.035537
74, 4.12559, -8.79961, -1.19121, -0.259158, 0.666361, 0.190017, -0.0336018, 0.0204508, 0.0375463
78, 4.18616, -8.74774, -1.20037, -0.257795, 0.66644, 0.189715, -0.0384451, 0.0157224, 0.0383243
81, 4.24323, -8.78486, -1.20168, -0.258474, 0.666623, 0.191337, -0.034354, 0.0154107, 0.031056
85, 4.56026, -9.11356, -1.30523, -0.256983, 0.662937, 0.193403, -0.0338175, 0.0128832, 0.0254973
89, 4.59832, -9.68862, -1.35083, -0.256773, 0.664467, 0.192676, -0.027168, 0.0291239, 0.0388063
93, 4.13832, -9.60074, -1.1838, -0.2574, 0.666272, 0.190118, -0.0197602, 0.0309456, 0.0540027
96, 4.19637, -9.24097, -1.17619, -0.256206, 0.66489, 0.19144, -0.0190763, 0.0212284, 0.0480968
100, 4.44674, -8.4589, -1.31473, -0.257409, 0.665541, 0.18985, -0.0316466, 0.0320098, 0.0454634
104, 4.14972, -8.00979, -1.25071, -0.256486, 0.663579, 0.190637, -0.0388681, 0.0175304, 0.0461891
108, 3.91449, -8.06522, -1.215, -0.257734, 0.664499, 0.190834, -0.0380988, 0.0202656, 0.0265376
111, 3.91084, -8.10403, -1.17449, -0.257662, 0.666052, 0.189844, -0.0305053, 0.0134955, 0.0286211
115, 4.1466, -8.32848, -1.16125, -0.257253, 0.665245, 0.190492, -0.0203323, 0.00477766, 0.0241229
119, 4.10691, -8.7288, -1.08504, -0.257801, 0.666448, 0.189587, -0.0397779, 0.00612946, 0.030584
123, 4.09319, -9.23301, -1.01995, -0.258707, 0.665373, 0.191557, -0.03722, 0.0096841, 0.0348078
126, 4.17071, -9.39431, -0.995572, -0.258379, 0.664554, 0.190415, -0.0319034, 0.0233252, 0.0382416
130, 4.22203, -9.35154, -0.953262, -0.255741, 0.663388, 0.193228, -0.0287338, 0.0199735, 0.03739
134, 4.20701, -9.18842, -0.979294, -0.258123, 0.664658, 0.190559, -0.0296662, 0.033753, 0.0267735
138, 4.07797, -8.99931, -1.0116, -0.259243, 0.665073, 0.190756, -0.0269383, 0.0497535, 0.0394706
142, 4.05349, -8.66947, -1.09857, -0.258178, 0.664569, 0.192085, -0.028727, 0.0359654, 0.0402949
145, 4.06218, -8.33983, -1.24307, -0.256576, 0.663538, 0.191396, -0.0343486, 0.0284477, 0.0384666
149, 4.01434, -8.26221, -1.33362, -0.257445, 0.665178, 0.191755, -0.0335717, 0.0310264, 0.0302297
153, 4.02768, -8.4386, -1.39889, -0.257453, 0.66556, 0.191634, -0.0285886, 0.0325434, 0.0320662
157, 4.18439, -8.64086, -1.4166, -0.257741, 0.664881, 0.190713, -0.0313831, 0.0363334, 0.0247635
160, 4.26555, -8.78915, -1.38507, -0.259486, 0.666477, 0.188341, -0.0273336, 0.0288514, 0.0145045
164, 4.4407, -9.04137, -1.36279, -0.25788, 0.663914, 0.190306, -0.0280372, 0.0288411, 0.0133103
