5, 8.14973, -0.527378, 5.4863, -0.734615, -0.190388, -0.286568, -0.0346391, 0.0279035, 0.0253698
9, 8.13493, -0.529006, 5.55618, -0.72176, -0.187589, -0.292027, -0.0363582, 0.019449, 0.0221443
13, 8.13134, -0.545807, 5.52162, -0.722739, -0.187099, -0.2909, -0.0290781, 0.019707, 0.0229235
16, 8.1387, -0.542135, 5.51043, -0.730882, -0.199942, -0.290431, -0.0215052, 0.0157769, 0.0250191
20, 8.12398, -0.558728, 5.54016, -0.731381, -0.201085, -0.290219, -0.0148423, 0.0127405, 0.014565
24, 8.12036, -0.556993, 5.50185, -0.731921, -0.201152, -0.290776, -0.0105488, -0.00152844, 0.0153129
28, 8.11504, -0.605434, 5.43275, -0.725275, -0.19021, -0.290452, -0.013547, 0.00215913, 0.0129338
32, 8.09653, -0.575622, 5.47332, -0.726812, -0.190147, -0.290281, -0.0221442, -0.00176634, 0.00467754
35, 8.09098, -0.564456, 5.48438, -0.729272, -0.198663, -0.291621, -0.0238097, -0.00405322, 0.0118965
39, 8.08917, -0.571897, 5.47715, -0.730274, -0.198524, -0.291025, -0.0191261, 0.00675554, 0.0151207
43, 8.10202, -0.566328, 5.48044, -0.729363, -0.197691, -0.290694, -0.0166915, 0.0121845, 0.00683596
47, 8.10937, -0.586629, 5.51326, -0.725613, -0.194203, -0.289887, -0.0105628, 0.0145909, -0.00387974
50, 8.10931, -0.564349, 5.52046, -0.727591, -0.193028, -0.290769, -0.0115862, 0.00986137, 0.00706972
54, 8.14602, -0.529156, 5.51018, -0.731162, -0.194002, -0.292962, -0.0207952, 0.0200192, 0.0306398
58, 8.08717, -0.523557, 5.51352, -0.731819, -0.194208, -0.293266, -0.0259156, 0.0163984, 0.0215931
62, 8.1426, -0.64048, 5.49803, -0.731237, -0.193645, -0.294529, -0.0265458, 0.0180999, 0.0338531
65, 8.12404, -0.562559, 5.50178, -0.726406, -0.19541, -0.290478, -0.0300468, 0.023508, 0.0258829
69, 8.11125, -0.559035, 5.44176, -0.724745, -0.19717, -0.288185, -0.0129172, 0.0261994, 0.0242376
73, 8.05051, -0.529323, 5.44503, -0.730171, -0.196968, -0.291384, -0.0190448, 0.013419, 0.0269304
77, 8.13137, -0.521897, 5.4575, -0.730415, -0.197356, -0.291144, -0.0295985, 0.0142153, 0.0242535
81, 8.14965, -0.505051, 5.50813, -0.73021, -0.196533, -0.292163, -0.0390062, 0.0105543, 0.0242638
84, 8.15324, -0.484558, 5.53719, -0.725938, -0.195668, -0.288754, -0.0236652, 0.0110752, 0.0258102
88, 8.168, -0.482826, 5.50022, -0.728001, -0.197346, -0.289037, -0.00895131, 0.0199787, 0.0150877
92, 8.12024, -0.49028, 5.48323, -0.728291, -0.195592, -0.292294, -0.0233912, 0.0313213, 0.0162723
96, 8.08169, -0.525479, 5.49173, -0.727129, -0.197094, -0.289635, -0.0261847, 0.0260037, 0.021094
99, 8.13514, -0.562715, 5.45395, -0.728551, -0.195194, -0.292303, -0.0347175, 0.0124269, 0.0317444
103, 8.13127, -0.475528, 5.45726, -0.726787, -0.196629, -0.293268, -0.0393498, 0.00593338, 0.0226654
107, 8.12028, -0.501443, 5.47231, -0.725548, -0.195987, -0.294229, -0.0276458, 0.0123228, 0.0183674
111, 8.13501, -0.516265, 5.47932, -0.726947, -0.193737, -0.296366, -0.040576, 0.015197, 0.0339155
114, 8.09073, -0.430989, 5.45993, -0.727157, -0.194807, -0.295482, -0.0403771, 0.0183363, 0.0243383
118, 7.99167, -0.468366, 5.3585, -0.727687, -0.191962, -0.295465, -0.0384538, 0.022748, 0.016387
122, 7.94054, -0.585422, 5.2873, -0.726351, -0.195145, -0.294786, -0.0389658, 0.0116329, 0.0158423
126, 8.04516, -0.579526, 5.4052, -0.726388, -0.195095, -0.295572, -0.0519731, 0.0189611, 0.0201205
130, 8.11664, -0.525519, 5.4835, -0.725198, -0.1974, -0.292401, -0.0352463, 0.0279717, 0.0144327
