6, -0.00221844, -9.86922, -0.0514393, -0.047117, 0.765738, 0.137765, -0.0309354, 0.0291538, 0.0259847
10, -0.00585555, -9.91915, -0.00354885, -0.0517405, 0.749543, 0.125164, -0.0212974, 0.0362542, 0.0238249
14, -0.0426494, -9.90062, -0.0154758, -0.052477, 0.750464, 0.123302, -0.0154405, 0.0352743, 0.0139347
17, -0.0314718, -9.94156, -0.0576155, -0.0469743, 0.749954, 0.133443, -0.0136623, 0.0270812, 0.0104215
21, -0.0167829, -9.94891, -0.0323654, -0.0462122, 0.751462, 0.133384, -0.0276904, 0.0367111, 0.00755128
25, -0.0205207, -9.92293, -0.0287428, -0.0477522, 0.750508, 0.133406, -0.0314344, 0.0234327, 0.00913247
29, -0.0279035, -9.91917, -0.0139402, -0.0519729, 0.75054, 0.125821, -0.0372968, 0.0202605, 0.0107511
32, -0.0279691, -9.89318, -0.00675718, -0.0519383, 0.751002, 0.126617, -0.0365361, 0.0241915, 0.0182464
36, -0.0242607, -9.90064, -0.0177874, -0.0472111, 0.750618, 0.131215, -0.036368, 0.0240346, 0.0235891
40, -0.103346, -9.88393, -0.0231084, -0.0484949, 0.751437, 0.131414, -0.0387066, 0.0133201, 0.0182655
44, -0.0426556, -9.88215, -0.03934, -0.0459518, 0.75238, 0.130797, -0.0400251, 0.00106244, 0.010984
48, -0.0573762, -9.90057, -0.00228981, -0.0509674, 0.749973, 0.127967, -0.0377687, 0.00514089, 0.013931
51, -0.0463557, -9.88579, -0.0172826, -0.050488, 0.7514, 0.127365, -0.0383893, 0.00961737, 0.0112712
55, -0.0169103, -9.87479, -0.0546818, -0.0504645, 0.751622, 0.127894, -0.026552, 0.028838, 0.0374684
59, 0.0162826, -9.9064, -0.0773344, -0.0515046, 0.752958, 0.127855, -0.0245065, 0.0247848, 0.0251337
62, 0.0163907, -9.97864, -0.0440563, -0.0513395, 0.753157, 0.128654, -0.018884, 0.019416, 0.0323019
66, -0.00210473, -9.92854, -0.0419973, -0.049218, 0.749537, 0.129505, -0.0278508, 0.0145356, 0.02993
69, 0.0914928, -9.8636, -0.021018, -0.0484068, 0.747154, 0.130036, -0.0290231, 0.0329865, 0.0181839
73, -0.0391096, -9.83017, -0.0250706, -0.0502803, 0.750394, 0.128932, -0.0172665, 0.0305029, 0.0171407
77, 0.0160113, -9.80427, -0.0394504, -0.0502424, 0.752806, 0.127273, -0.0328256, 0.0309403, 0.0353478
80, 0.0197518, -9.83395, -0.0393973, -0.049645, 0.752669, 0.129009, -0.0284741, 0.0301255, 0.0192872
84, 0.0253519, -9.87106, -0.0430121, -0.0473127, 0.748675, 0.131568, -0.0257662, 0.0124768, 0.0202851
88, 0.0235242, -9.88216, -0.0337651, -0.0476781, 0.749174, 0.132078, -0.0229864, 0.0165574, 0.0229592
92, 0.0178848, -9.83019, -0.0247396, -0.0486297, 0.751367, 0.128524, -0.0303967, 0.00212885, 0.0280284
95, 0.0086924, -9.84126, -0.00798536, -0.0487696, 0.749689, 0.130843, -0.02873, 0.0171503, 0.0288726
99, -0.0169273, -9.86921, -0.0510529, -0.0497057, 0.751223, 0.12754, -0.031668, 0.0158534, 0.0377149
103, 0.00815963, -9.62964, 0.0494601, -0.0482191, 0.750466, 0.126176, -0.0265825, 0.0141895, 0.0326158
107, -0.0469165, -9.63349, -0.00209869, -0.0499061, 0.750732, 0.123199, -0.0340633, 0.0154438, 0.0337514
110, -0.00561941, -9.83846, -0.296522, -0.0504718, 0.752015, 0.119521, -0.0423851, 0.0198987, 0.0391232
114, -0.000965504, -10.1674, -0.492441, -0.0495874, 0.752464, 0.11369, -0.0556189, 0.032027, 0.0218154
118, 0.0260059, -10.0091, -0.300139, -0.0495409, 0.75308, 0.112001, -0.0500794, 0.0367438, 0.0295451
122, 0.0237363, -9.91586, -0.134165, -0.04817, 0.752056, 0.110887, -0.0401612, 0.0313014, 0.0220042
126, 0.0164415, -9.97137, -0.0916349, -0.0488199, 0.752859, 0.110862, -0.0376904, 0.0331205, 0.0313494
129, -0.0335706, -9.87453, 0.0262073, -0.0467477, 0.750538, 0.113565, -0.0276993, 0.0291742, 0.0262497
133, 0.0121115, -9.76685, 0.0628555, -0.0481928, 0.752937, 0.113258, -0.0251962, 0.0189096, 0.0400905
137, -0.000190612, -9.92687, -0.0987388, -0.0490239, 0.753053, 0.112032, -0.0309, 0.0182421, 0.0267497
141, 0.00882817, -9.86188, -0.0737087, -0.0489956, 0.752207, 0.115292, -0.0124791, 0.0204422, 0.0331032
144, -0.00565518, -9.92698, -0.135164, -0.0486555, 0.75187, 0.114259, -0.0270889, 0.0163835, 0.0286074
148, -0.0461606, -9.93422, -0.0828656, -0.0495397, 0.752781, 0.114746, -0.0322381, 0.0148747, 0.0182147
152, -0.0172519, -9.79834, 0.0729301, -0.0503251, 0.753599, 0.114582, -0.0300363, 0.0176212, 0.0219413
156, -0.0210798, -9.78508, 0.16073, -0.0482774, 0.753902, 0.114317, -0.023241, 0.0308092, 0.0240905
159, -0.0357246, -9.82951, 0.183283, -0.0523159, 0.753006, 0.113274, -0.0197731, 0.0225663, 0.0229844
163, -0.0431036, -9.80361, 0.161403, -0.0492975, 0.751005, 0.114206, -0.0280297, 0.0307712, 0.0251873
167, 0.0179546, -9.92633, 0.0726579, -0.0499251, 0.752288, 0.114714, -0.02572, 0.0293582, 0.0197895
171, 0.0181261, -9.92303, -0.0553564, -0.0482558, 0.753235, 0.114699, -0.0218634, 0.0160112, 0.0152028
174, 0.00903642, -9.93802, -0.106238, -0.0499399, 0.752818, 0.11446, -0.0115112, 0.0169374, 0.0111665
178, 0.0177277, -9.79477, 0.0335948, -0.0484062, 0.752506, 0.114154, -0.0139173, 0.01816, 0.0224028
182, -0.00607288, -9.84113, 0.0326283, -0.0491941, 0.752563, 0.113846, -0.0248982, 0.0207379, 0.0310123
186, 0.0269428, -9.80036, 0.0260674, -0.0489268, 0.753303, 0.114137, -0.0393768, 0.0242758, 0.0321322
189, -0.0134983, -9.81143, 0.0381573, -0.0470168, 0.750141, 0.11603, -0.0339771, 0.0190927, 0.0331857
193, -0.00220819, -9.86924, -0.0587534, -0.0489189, 0.751635, 0.114108, -0.0453804, 0.0246461, 0.0278956
197, 0.0199367, -9.88236, -0.0976662, -0.0492889, 0.750484, 0.114328, -0.0455459, 0.0167604, 0.0401566
201, 0.00529228, -9.88988, -0.131984, -0.0484205, 0.751634, 0.113746, -0.0353699, 0.0305796, 0.0385685
205, -0.0388421, -9.88984, -0.125339, -0.0481248, 0.752844, 0.114701, -0.0387222, 0.0307084, 0.0343288
208, 0.0271834, -9.83782, -0.0889415, -0.04916, 0.753154, 0.114644, -0.0304948, 0.0271364, 0.0235619
212, 0.00329644, -9.87476, -0.0424136, -0.0494037, 0.752637, 0.114882, -0.0311686, 0.0262725, 0.0358615
216, 0.00864583, -9.83378, 0.0139193, -0.0491699, 0.752658, 0.114373, -0.0277955, 0.0245529, 0.0240798
220, 0.0105356, -9.8542, 0.00848842, -0.049956, 0.75233, 0.114058, -0.0310503, 0.0276999, 0.0224949
223, -0.0206924, -9.87824, 0.0258879, -0.0482066, 0.750619, 0.115443, -0.0301004, 0.0242118, 0.0182174
227, -0.0096388, -9.85984, -0.0183797, -0.0478997, 0.752154, 0.111167, -0.0353489, 0.0141961, 0.0230169
231, -0.0114606, -9.84142, -0.0586522, -0.0488755, 0.752893, 0.112431, -0.0242473, 0.0123138, 0.0352719
235, 0.00154285, -9.88233, -0.0916976, -0.0486078, 0.75223, 0.112566, -0.0213611, 0.022531, 0.0406296
238, -0.0095805, -9.84889, -0.0769482, -0.0493251, 0.752955, 0.113845, -0.0246804, 0.0233788, 0.0379802
242, 0.00874315, -9.8543, -0.0243764, -0.0476449, 0.752868, 0.113944, -0.0266327, 0.0330459, 0.0262411
246, 0.00140913, -9.87465, -0.00762368, -0.0487246, 0.753494, 0.112974, -0.0302575, 0.0339573, 0.0214465
250, 0.00298558, -9.81868, 0.0944437, -0.0487121, 0.754751, 0.113389, -0.0437299, 0.0360276, 0.0292493
253, -0.0170176, -9.88193, 0.033124, -0.0506714, 0.752755, 0.109833, -0.0378457, 0.0192254, 0.028384
257, -0.107051, -9.88202, -0.00656461, -0.0495807, 0.751095, 0.110917, -0.0309765, 0.0183371, 0.0249352
261, 0.0124399, -9.85988, -0.0299305, -0.0495724, 0.75325, 0.111347, -0.0288583, 0.0139025, 0.0245845
265, 0.00151275, -9.89334, -0.0532428, -0.0485256, 0.751778, 0.111516, -0.0371191, 0.0130656, 0.0347735
268, 0.00148515, -9.86005, -0.0844959, -0.0495861, 0.75225, 0.110937, -0.0406278, 0.0231742, 0.0342896
272, 0.00524849, -9.88609, -0.106404, -0.0487735, 0.752159, 0.111769, -0.0322867, 0.0224136, 0.0345209
276, -0.00219068, -9.8619, -0.0825614, -0.0479682, 0.753607, 0.112628, -0.026027, 0.0238961, 0.0288942
